date,open,high,low,close
2016-12-27,152.4131,152.6937,151.8774,152.1575
2016-12-28,152.0751,152.9220,151.9695,152.8159
2016-12-29,152.9814,153.5391,152.5951,153.1524
2016-12-30,153.9945,154.2620,151.5656,151.8294
2017-01-02,151.7815,152.3073,150.8914,151.4159
2017-01-03,151.6635,151.8496,150.1716,150.3561
2017-01-04,150.4745,152.1193,149.7962,151.4366
2017-01-05,150.8001,152.4403,149.9600,151.5958
2017-01-06,151.3758,152.7994,150.7829,152.2032
2017-01-09,152.2583,155.7690,150.9909,154.4830
2017-01-10,153.8664,157.1897,153.6953,157.0151
2017-01-11,157.4994,158.4933,155.9221,156.9123
2017-01-12,157.4638,161.4046,156.5628,160.4864
2017-01-13,160.8192,161.7836,158.6585,159.6156
2017-01-16,159.4740,161.2811,159.1219,160.9258
2017-01-17,160.3811,160.7221,159.6259,159.9660
2017-01-18,160.2126,162.3810,158.7595,160.9215
2017-01-19,160.9670,161.1005,159.7433,159.8759
2017-01-20,160.3154,161.3445,159.3756,160.4042
2017-01-23,159.8613,164.1847,157.9577,162.2526
2017-01-24,162.6899,163.0795,161.9022,162.2908
2017-01-25,161.9604,167.0133,161.1988,166.2317
2017-01-26,165.2054,166.8696,164.5076,166.1677
2017-01-27,166.1871,168.8216,165.4555,168.0817
2017-01-30,167.6942,167.9543,167.6012,167.8611
2017-01-31,168.5431,168.9476,164.8178,165.2144
2017-02-01,165.3236,166.4458,163.1423,164.2573
2017-02-02,165.3668,166.6027,164.3033,165.5380
2017-02-03,165.8370,166.2668,164.3699,164.7971
2017-02-06,165.0016,167.4324,158.5888,160.9600
2017-02-07,160.7522,161.3163,156.9751,157.5279
2017-02-08,156.7737,159.2951,156.1277,158.6415
2017-02-09,157.8671,160.0300,156.5955,158.7513
2017-02-10,158.4947,161.6875,158.1271,161.3133
2017-02-13,161.4136,163.8739,160.5014,162.9530
2017-02-14,163.8680,166.4439,163.0389,165.6060
2017-02-15,166.5169,167.3552,165.3155,166.1520
2017-02-16,166.4572,168.4425,164.8926,166.8740
2017-02-17,167.4327,167.5853,165.1980,165.3487
2017-02-20,164.7722,166.6211,164.7590,166.6077
2017-02-21,166.7632,167.8545,161.1397,162.2011
2017-02-22,161.3611,167.3426,160.9039,166.8698
2017-02-23,166.7972,168.0136,163.6427,164.8449
2017-02-24,165.0041,166.3074,164.8019,166.1038
2017-02-27,165.9455,166.3911,165.7340,166.1792
2017-02-28,166.9043,168.1536,163.8158,165.0512
2017-03-01,164.4849,165.4315,161.5794,162.5147
2017-03-02,162.5537,163.0813,161.9405,162.4679
2017-03-03,162.0105,164.5189,161.5101,164.0123
2017-03-06,164.3613,165.6652,161.0945,162.3827
2017-03-07,162.2450,163.2846,161.6800,162.7180
2017-03-08,162.9148,164.9353,162.4338,164.4497
2017-03-09,164.1481,166.7798,162.9083,165.5296
2017-03-10,166.2485,167.7932,163.8586,165.3953
2017-03-13,166.1803,166.4754,165.5207,165.8152
2017-03-14,165.9893,166.0240,165.6430,165.6777
2017-03-15,165.1504,168.2834,164.7678,167.8945
2017-03-16,168.9768,169.3878,167.4074,167.8156
2017-03-17,168.9421,171.2048,168.1442,170.4001
2017-03-20,171.3617,172.8088,168.4668,169.9015
2017-03-21,169.5481,170.0220,167.5426,168.0121
2017-03-22,167.5167,167.7165,164.5981,164.7946
2017-03-23,164.6016,166.1360,164.3557,165.8881
2017-03-24,165.4074,166.5025,163.0885,164.1754
2017-03-27,163.6930,165.2546,163.1349,164.6932
2017-03-28,164.0585,165.3928,163.6245,164.9564
2017-03-29,165.4083,166.9996,164.4660,166.0537
2017-03-30,165.9074,168.7705,164.4149,167.2658
2017-03-31,166.7463,167.9545,162.5626,163.7492
2017-04-03,162.7648,164.3947,162.5809,164.2092
2017-04-04,163.6133,164.6115,163.1053,164.1020
2017-04-05,163.4101,164.6122,161.6753,162.8733
2017-04-06,162.4791,163.5797,158.1143,159.1925
2017-04-07,159.0875,159.2743,158.8747,159.0614
2017-04-10,159.2379,160.4208,156.6976,157.8704
2017-04-11,157.8524,160.9784,156.4699,159.5808
2017-04-12,159.0294,159.5046,155.5478,156.0139
2017-04-13,155.2451,158.3890,152.9303,156.0620
2017-04-14,156.7763,157.2892,154.8025,155.3107
2017-04-17,155.8207,156.8972,153.1784,154.2441
2017-04-18,153.7143,155.0144,150.5840,151.8684
2017-04-19,151.3573,151.6776,150.9646,151.2847
2017-04-20,152.0683,152.7891,149.7702,150.4835
2017-04-21,151.2822,151.5736,149.5233,149.8119
2017-04-24,149.8323,151.3343,149.5744,151.0743
2017-04-25,150.9069,152.1662,150.1932,151.4500
2017-04-26,151.4326,154.0826,150.1149,152.7534
2017-04-27,153.4943,156.0066,148.5899,151.0624
2017-04-28,151.2627,153.3153,150.0254,152.0715
2017-05-01,152.6362,152.7720,151.5854,151.7204
2017-05-02,151.5434,152.7069,147.9087,149.0530
2017-05-03,148.9693,149.7791,148.0469,148.8561
2017-05-04,149.9041,150.4936,148.2784,148.8639
2017-05-05,149.0594,150.3856,148.0498,149.3740
2017-05-08,149.6924,151.1303,147.8394,149.2733
2017-05-09,149.3261,152.8228,148.1415,151.6200
2017-05-10,151.6862,152.0689,150.7135,151.0946
2017-05-11,151.4386,151.6573,148.1752,148.3896
2017-05-12,148.4551,149.6455,148.3653,149.5550
2017-05-15,149.4038,152.0945,148.2301,150.9090
2017-05-16,151.6913,153.3912,147.4183,149.0890
2017-05-17,148.8287,149.0157,148.3962,148.5828
2017-05-18,149.5891,149.6550,148.9886,149.0543
2017-05-19,148.8245,149.0978,147.6769,147.9486
2017-05-22,147.3115,150.2945,145.3378,148.3075
2017-05-23,149.0821,149.1421,147.8776,147.9372
2017-05-24,147.8589,149.3754,147.8575,149.3740
2017-05-25,149.2704,150.9888,147.8518,149.5674
2017-05-26,149.8071,150.8478,149.5706,150.6101
2017-05-29,150.6731,151.3566,147.5093,148.1815
2017-05-30,147.2405,149.7930,146.7161,149.2614
2017-05-31,149.6647,150.1032,147.4483,147.8815
2017-06-01,148.0716,148.0721,147.4669,147.4673
2017-06-02,147.4880,147.5413,145.9008,145.9535
2017-06-05,146.1131,146.2653,144.5927,144.7434
2017-06-06,144.1464,144.3695,144.0914,144.3144
2017-06-07,144.5381,148.3039,141.8028,145.5495
2017-06-08,145.2990,145.3686,144.1689,144.2379
2017-06-09,144.3211,144.5794,143.0000,143.2564
2017-06-12,143.7988,145.0372,143.0170,144.2529
2017-06-13,144.4134,144.7818,144.0861,144.4544
2017-06-14,144.2132,146.5241,143.2546,145.5566
2017-06-15,145.4229,146.3453,142.8734,143.7854
2017-06-16,142.8492,146.0404,142.3947,145.5772
2017-06-19,146.1765,146.5432,145.7850,146.1516
2017-06-20,146.1620,148.1352,145.1558,147.1223
2017-06-21,147.1927,148.1413,146.7169,147.6640
2017-06-22,147.7376,150.4316,146.8856,149.5690
2017-06-23,150.1838,150.7039,149.0161,149.5339
2017-06-26,150.3698,150.8205,150.2469,150.6972
2017-06-27,151.2978,151.9608,150.7893,151.4517
2017-06-28,150.8457,153.5115,149.5655,152.2197
2017-06-29,151.8003,152.7665,148.3493,149.2995
2017-06-30,149.8984,150.6889,148.9202,149.7097
2017-07-03,149.5547,149.7738,147.7738,147.9906
2017-07-04,148.2237,148.6623,147.6153,148.0534
2017-07-05,148.7674,150.0024,146.4180,147.6437
2017-07-06,147.9259,149.8549,146.7811,148.7041
2017-07-07,148.6473,148.8897,148.3940,148.6365
2017-07-10,149.1585,150.3087,147.3769,148.5222
2017-07-11,148.8949,150.2454,147.8078,149.1564
2017-07-12,149.6206,150.8111,149.3792,150.5681
2017-07-13,151.1096,151.9557,150.2784,151.1244
2017-07-14,151.6003,152.0426,149.9468,150.3856
2017-07-17,151.1315,151.4725,147.3252,147.6584
2017-07-18,147.4476,147.6897,144.5094,144.7470
2017-07-19,144.5812,144.6136,144.0226,144.0549
2017-07-20,143.3199,143.5592,140.3179,140.5526
2017-07-21,140.6420,143.1309,140.2013,142.6838
2017-07-24,142.1615,142.9021,138.9446,139.6722
2017-07-25,140.1407,140.1512,139.8588,139.8692
2017-07-26,140.0311,140.8915,135.8977,136.7379
2017-07-27,136.3652,137.1707,134.6331,135.4331
2017-07-28,135.4619,135.7981,134.9017,135.2373
2017-07-31,135.3903,137.8945,135.1833,137.6839
2017-08-01,136.9991,137.5588,135.8982,136.4557
2017-08-02,136.6039,137.0282,136.2825,136.7066
2017-08-03,136.4069,136.6126,134.6587,134.8621
2017-08-04,135.0548,135.8152,134.6992,135.4585
2017-08-07,135.3720,136.6311,134.8531,136.1094
2017-08-08,135.8582,136.7084,134.8041,135.6530
2017-08-09,135.8897,137.8992,129.8860,131.8355
2017-08-10,131.4113,133.7534,130.7510,133.0847
2017-08-11,132.6364,134.1773,129.8908,131.4177
2017-08-14,131.9651,132.6486,128.5151,129.1841
2017-08-15,129.5584,130.0240,127.6716,128.1321
2017-08-16,128.4234,128.9254,128.0719,128.5735
2017-08-17,128.4879,128.9285,126.7248,127.1609
2017-08-18,126.8876,128.3213,125.9814,127.4113
2017-08-21,128.4234,128.4626,126.8225,126.8612
2017-08-22,127.0202,129.5158,126.9381,129.4322
2017-08-23,129.8595,130.6275,129.8368,130.6047
2017-08-24,130.6705,131.3190,128.5518,129.1930
2017-08-25,128.9631,130.2152,128.1174,129.3669
2017-08-28,130.1066,130.7301,129.2386,129.8608
2017-08-29,130.8063,131.7981,130.3125,131.3024
2017-08-30,131.3030,131.4089,130.7035,130.8089
2017-08-31,131.0255,131.5370,130.8439,131.3550
2017-09-01,131.1131,133.6661,130.2038,132.7456
2017-09-04,133.0243,133.4312,131.9892,132.3942
2017-09-05,132.1004,132.4739,130.9710,131.3423
2017-09-06,131.6347,132.0232,129.0550,129.4370
2017-09-07,129.1962,130.7996,128.1902,129.7890
2017-09-08,130.2514,130.8499,129.8444,130.4423
2017-09-11,130.4235,130.4624,129.1422,129.1807
2017-09-12,130.0954,130.1962,128.9525,129.0524
2017-09-13,129.2867,129.3894,128.8052,128.9076
2017-09-14,128.8601,131.9627,127.8390,130.9251
2017-09-15,130.9064,131.0656,130.8965,131.0557
2017-09-18,131.0408,132.0874,130.8196,131.8647
2017-09-19,131.5187,133.1880,129.6098,131.2760
2017-09-20,131.3806,133.0259,131.0548,132.6969
2017-09-21,132.8243,132.8551,132.3550,132.3857
2017-09-22,132.3881,132.8169,129.6552,130.0765
2017-09-25,130.0205,131.5712,129.5464,131.0931
2017-09-26,131.6299,132.0278,129.4231,129.8156
2017-09-27,128.9847,129.2391,127.1627,127.4140
2017-09-28,126.8692,128.1299,126.7433,128.0028
2017-09-29,128.2586,128.3900,126.6943,126.8243
2017-10-02,126.4590,127.1839,126.3520,127.0765
2017-10-03,127.1259,127.3363,127.0371,127.2475
2017-10-04,127.2396,129.1052,125.7715,127.6326
2017-10-05,127.9553,128.7000,127.6921,128.4359
2017-10-06,128.2786,130.5739,127.5898,129.8765
2017-10-09,130.1487,130.6620,129.7434,130.2563
2017-10-10,130.1244,131.6097,130.0733,131.5580
2017-10-11,131.0838,131.6876,129.6038,130.2035
2017-10-12,129.2882,131.4874,128.4157,130.6061
2017-10-13,129.5451,133.1378,128.9452,132.5240
2017-10-16,132.3728,133.6437,129.5771,130.8331
2017-10-17,130.4761,130.8171,129.0851,129.4234
2017-10-18,129.5995,131.3808,128.9537,130.7293
2017-10-19,130.8366,130.8927,128.2114,128.2664
2017-10-20,128.4442,130.0243,126.7462,128.3248
2017-10-23,128.1822,131.0808,128.0738,130.9701
2017-10-24,131.3678,132.8987,130.7404,132.2670
2017-10-25,132.1039,132.3796,131.7492,132.0248
2017-10-26,131.5750,132.9778,128.0388,129.4186
2017-10-27,129.1428,129.9381,128.8722,129.6665
2017-10-30,129.3561,129.5535,128.8329,129.0298
2017-10-31,129.7484,133.0929,129.2630,132.5968
2017-11-01,132.7157,132.7305,131.7039,131.7186
2017-11-02,131.8199,133.3361,129.3838,130.8893
2017-11-03,131.2111,132.7536,131.1335,132.6752
2017-11-06,133.3337,133.3753,131.5884,131.6294
2017-11-07,131.7924,133.6065,129.1972,131.0003
2017-11-08,130.9146,131.2773,126.8347,127.1871
2017-11-09,127.1759,127.3162,126.9777,127.1178
2017-11-10,127.1682,128.2456,126.9153,127.9911
2017-11-13,127.9211,129.8170,123.1796,125.0327
2017-11-14,124.9725,126.0851,123.9455,125.0575
2017-11-15,125.6527,125.8909,123.6172,123.8520
2017-11-16,123.6837,124.8945,123.1861,124.3940
2017-11-17,124.1626,124.6134,124.1347,124.5855
2017-11-20,124.6090,125.8139,124.0707,125.2727
2017-11-21,125.4991,125.5742,125.0774,125.1523
2017-11-22,124.9736,125.4305,124.2695,124.7255
2017-11-23,124.5398,125.8043,123.8054,125.0668
2017-11-24,125.4075,125.6262,124.3725,124.5897
2017-11-27,125.0974,125.1630,124.4683,124.5336
2017-11-28,124.6450,125.4068,122.0102,122.7605
2017-11-29,122.7150,123.8180,122.0448,123.1455
2017-11-30,123.3314,124.5259,122.9238,124.1157
2017-12-01,124.3533,124.6474,120.9226,121.2094
2017-12-04,121.0168,122.2041,119.6261,120.8115
2017-12-05,120.8040,121.3274,120.6884,121.2115
2017-12-06,120.8447,122.8119,119.7548,121.7142
2017-12-07,122.2029,122.7623,121.0370,121.5936
2017-12-08,121.5382,122.3054,120.1292,120.8923
2017-12-11,120.6323,123.0525,119.6908,122.0996
2017-12-12,121.4433,124.5830,121.1821,124.3156
2017-12-13,125.1103,125.1194,123.8806,123.8896
2017-12-14,123.2616,128.1365,121.8911,126.7275
2017-12-15,127.2031,127.5973,125.8162,126.2073
2017-12-18,126.5002,127.8891,123.6640,125.0368
2017-12-19,124.8335,126.0551,124.5346,125.7539
2017-12-20,125.7898,127.7147,125.1610,127.0795
2017-12-21,126.5444,127.3457,124.6487,125.4430
2017-12-22,125.1955,125.7628,124.4803,125.0469
2017-12-25,125.2061,126.2343,125.1512,126.1790
2017-12-26,126.3758,128.8792,125.3680,127.8595
2017-12-27,127.6545,128.3158,126.6392,127.2987
2017-12-28,127.2634,127.3688,125.1723,125.2760
2017-12-29,124.8418,125.6800,124.0174,124.8556
2018-01-01,124.3938,124.7160,123.9207,124.2425
2018-01-02,124.1984,126.0681,122.0002,123.8649
2018-01-03,123.6815,127.9128,122.0234,126.2207
2018-01-04,126.1481,129.5325,125.5360,128.9070
2018-01-05,127.7848,129.7366,124.2478,126.1750
2018-01-08,126.3002,127.0262,124.8282,125.5499
2018-01-09,125.7187,125.8994,123.6351,123.8131
2018-01-10,124.1026,125.1538,123.9892,125.0396
2018-01-11,125.4706,126.8292,124.2101,125.5678
2018-01-12,125.3405,127.1254,125.0300,126.8113
2018-01-15,126.9003,127.0317,126.4998,126.6310
2018-01-16,125.8317,126.8988,123.3024,124.3570
2018-01-17,124.4662,126.7988,123.6393,125.9619
2018-01-18,126.0681,126.1972,124.5406,124.6683
2018-01-19,124.7790,124.7822,122.8043,122.8075
2018-01-22,123.0250,124.9934,122.5885,124.5515
2018-01-23,125.0600,126.9742,123.4588,125.3691
2018-01-24,125.3857,126.9995,124.9126,126.5221
2018-01-25,126.1993,127.4769,123.7487,125.0144
2018-01-26,125.1528,125.2992,124.6819,124.8279
2018-01-29,124.9764,125.1015,124.5710,124.6958
2018-01-30,124.9945,127.8746,124.1253,126.9914
2018-01-31,126.6323,127.6375,125.6391,126.6443
2018-02-01,126.5523,126.8043,126.3051,126.5571
2018-02-02,126.6170,127.9644,126.5052,127.8515
2018-02-05,127.9752,128.4856,127.8135,128.3235
2018-02-06,128.3934,129.3831,125.7487,126.7254
2018-02-07,126.4219,128.4137,125.3192,127.3033
2018-02-08,127.6230,129.1011,127.4101,128.8860
2018-02-09,128.8398,129.8816,126.9775,128.0127
2018-02-12,128.3745,129.0070,126.9392,127.5677
2018-02-13,128.0974,130.0914,126.6830,128.6707
2018-02-14,128.6026,129.3739,125.1031,125.8579
2018-02-15,126.1040,127.2512,125.6564,126.8012
2018-02-16,127.3006,127.3718,127.0262,127.0972
2018-02-19,127.8405,129.8475,127.2745,129.2751
2018-02-20,129.5880,130.3585,127.4836,128.2462
2018-02-21,128.2407,128.9273,125.6303,126.3066
2018-02-22,126.6519,127.0146,126.2396,126.6022
2018-02-23,126.4779,127.8319,126.1855,127.5371
2018-02-26,126.7172,127.4340,126.2485,126.9643
2018-02-27,127.0728,128.4846,124.5366,125.9358
2018-02-28,125.0854,127.7172,124.9553,127.5845
2018-03-01,127.7406,128.1247,127.4800,127.8638
2018-03-02,128.0123,128.1415,127.4074,127.5361
2018-03-05,127.8699,128.9852,125.4587,126.5627
2018-03-06,126.6583,127.4847,125.3025,126.1255
2018-03-07,125.9744,127.8716,125.1434,127.0337
2018-03-08,127.2515,128.0813,124.7069,125.5254
2018-03-09,125.1691,125.5724,124.3237,124.7256
2018-03-12,124.4378,126.5301,124.1695,126.2580
2018-03-13,126.0280,130.9755,124.8485,129.7611
2018-03-14,130.2706,131.0196,130.1017,130.8500
2018-03-15,131.3284,132.2541,128.3426,129.2537
2018-03-16,128.9760,129.2938,126.8760,127.1894
2018-03-19,127.9903,128.2935,125.2310,125.5284
2018-03-20,125.9206,126.7949,124.7513,125.6236
2018-03-21,125.5674,125.8286,124.8373,125.0976
2018-03-22,125.2823,127.2235,123.6574,125.5945
2018-03-23,125.6976,127.4122,125.0683,126.7775
2018-03-26,126.5519,126.6032,125.4150,125.4658
2018-03-27,126.0533,126.0872,125.7287,125.7625
2018-03-28,126.3737,126.4934,125.4697,125.5886
2018-03-29,125.7464,126.8226,125.0827,126.1568
2018-03-30,126.5806,127.2246,125.0243,125.6637
2018-04-02,125.8529,126.4579,123.9514,124.5500
2018-04-03,125.0429,125.1422,124.6248,124.7237
2018-04-04,124.1350,126.3283,122.7994,124.9836
2018-04-05,125.1047,127.0732,124.9088,126.8745
2018-04-06,126.2168,127.1927,125.6522,126.6263
2018-04-09,126.9552,127.2757,125.1452,125.4620
2018-04-10,125.1837,128.0918,124.6357,127.5336
2018-04-11,127.8771,129.4689,125.9457,127.5332
2018-04-12,127.3168,128.4234,126.9615,128.0660
2018-04-13,128.3618,128.8185,127.8575,128.3140
2018-04-16,128.1689,128.7365,127.7838,128.3509
2018-04-17,128.6304,129.9784,125.8723,127.2053
2018-04-18,127.9214,128.0476,125.2699,125.3936
2018-04-19,124.7661,127.1639,123.6366,126.0231
2018-04-20,126.4067,126.4357,123.9821,124.0105
2018-04-23,124.4451,125.6057,122.4165,123.5689
2018-04-24,123.2363,123.2811,120.4730,120.5168
2018-04-25,120.6557,121.5550,118.6449,119.5359
2018-04-26,119.6930,121.5168,117.1879,119.0011
2018-04-27,118.6355,120.8777,118.5083,120.7483
2018-04-30,121.2542,121.9238,119.9053,120.5711
2018-05-01,120.8407,122.8653,120.4472,122.4665
2018-05-02,122.2855,123.5803,120.8226,122.1156
2018-05-03,122.7420,123.3675,118.7334,119.3416
2018-05-04,118.8358,119.2017,118.1619,118.5268
2018-05-07,119.2187,120.3695,119.1617,120.3120
2018-05-08,120.3577,121.3414,118.9524,119.9326
2018-05-09,119.8242,120.1669,118.5791,118.9191
2018-05-10,118.2483,120.0097,117.0145,118.7705
2018-05-11,118.9614,120.0866,118.1787,119.3016
2018-05-14,119.5031,120.5891,117.3824,118.4590
2018-05-15,118.4002,119.2680,117.1084,117.9731
2018-05-16,117.6069,120.8240,116.6069,119.8052
2018-05-17,119.1801,120.2157,119.1741,120.2097
2018-05-18,120.5012,122.0482,117.0809,118.6036
2018-05-21,118.2435,119.9101,117.6022,119.2632
2018-05-22,118.9800,119.2792,118.5599,118.8588
2018-05-23,119.1735,119.8450,117.7766,118.4439
2018-05-24,118.7802,119.4226,118.3780,119.0196
2018-05-25,119.6604,120.1701,118.6310,119.1385
2018-05-28,118.9391,121.2644,118.6949,121.0160
2018-05-29,121.1544,122.4300,120.5682,121.8404
2018-05-30,121.5965,121.9170,120.2711,120.5889
2018-05-31,120.1755,121.4394,119.7507,121.0117
2018-06-01,121.0857,123.7148,120.3821,123.0001
2018-06-04,122.8844,123.2515,122.1087,122.4747
2018-06-05,122.8831,126.2532,121.5690,124.9174
2018-06-06,125.0227,125.0396,124.4392,124.4560
2018-06-07,124.5645,125.4435,124.3233,125.2011
2018-06-08,125.4829,125.4848,123.2439,123.2457
2018-06-11,123.1030,125.5082,122.2738,124.6685
2018-06-12,124.6521,125.6012,122.3584,123.2972
2018-06-13,123.0369,123.9655,122.6712,123.5982
2018-06-14,123.5406,124.6617,122.2244,123.3437
2018-06-15,123.7898,124.8072,121.8080,122.8173
2018-06-18,122.6933,124.6430,121.3512,123.2943
2018-06-19,123.8000,124.7762,121.2590,122.2228
2018-06-20,122.4607,122.8673,121.7091,122.1145
2018-06-21,122.0441,124.1433,121.7407,123.8354
2018-06-22,123.8504,124.1312,120.5797,120.8537
2018-06-25,120.4418,122.5126,119.6175,121.6798
2018-06-26,121.0225,121.2167,120.0593,120.2523
2018-06-27,120.9806,121.6592,120.9717,121.6503
2018-06-28,121.6409,122.3916,120.0752,120.8208
2018-06-29,120.5655,121.4494,119.2152,120.0956
2018-07-02,119.6204,120.5494,119.6088,120.5377
2018-07-03,120.1976,121.8976,120.1587,121.8582
2018-07-04,121.8536,123.7561,121.6652,123.5651
2018-07-05,123.6574,123.6925,122.8379,122.8727
2018-07-06,122.4002,123.5764,121.9955,123.1692
2018-07-09,123.4304,123.8661,122.8938,123.3292
2018-07-10,123.7691,124.3805,120.8277,121.4275
2018-07-11,121.6016,122.8623,120.6758,121.9340
2018-07-12,122.3078,124.1495,121.8671,123.7038
2018-07-13,123.7397,124.3532,123.6743,124.2875
2018-07-16,124.2948,125.1472,124.0457,124.8969
2018-07-17,124.4392,124.6106,124.1484,124.3196
2018-07-18,123.6809,124.2848,122.7168,123.3189
2018-07-19,122.7317,125.7598,120.4733,123.4875
2018-07-20,124.0605,126.9351,123.7258,126.5936
2018-07-23,127.3832,127.6944,126.6572,126.9674
2018-07-24,127.0425,128.2150,126.9598,128.1316
2018-07-25,128.2205,128.6275,127.1271,127.5319
2018-07-26,127.5909,127.8237,127.1409,127.3733
2018-07-27,127.6570,129.6454,126.4556,128.4367
2018-07-30,128.3568,128.3835,127.1591,127.1856
2018-07-31,126.9318,127.5266,125.3990,125.9894
2018-08-01,125.3862,127.5046,125.2549,127.3713
2018-08-02,127.1982,128.7388,125.4602,126.9983
2018-08-03,126.4889,127.1779,125.7449,126.4335
2018-08-06,126.0362,127.3901,123.4398,124.7801
2018-08-07,124.4405,126.0503,123.5256,125.1304
2018-08-08,125.5450,126.5848,124.1547,125.1915
2018-08-09,124.8088,125.6213,123.3133,124.1213
2018-08-10,124.5076,124.7652,122.9637,123.2186
2018-08-13,123.7611,123.7683,121.0360,121.0430
2018-08-14,120.7809,120.8292,120.7790,120.8272
2018-08-15,120.7698,121.1385,119.8033,120.1702
2018-08-16,120.6045,120.8075,118.1078,118.3069
2018-08-17,118.9955,120.1507,115.8090,116.9443
2018-08-20,117.2553,117.4914,116.4260,116.6609
2018-08-21,117.3107,119.2361,117.1431,119.0659
2018-08-22,119.0325,120.4409,116.4989,117.8939
2018-08-23,117.2655,118.6945,115.5184,116.9435
2018-08-24,116.9698,118.1891,116.9662,118.1855
2018-08-27,118.4048,118.8309,118.1391,118.5648
2018-08-28,118.2279,118.7368,118.1426,118.6512
2018-08-29,118.7593,119.4623,117.1992,117.8971
2018-08-30,118.4912,118.5523,117.8651,117.9258
2018-08-31,117.3414,118.0997,116.8567,117.6139
2018-09-03,117.8553,119.5259,117.7543,119.4236
2018-09-04,118.9485,121.1368,118.5897,120.7726
2018-09-05,120.1104,120.2491,119.9371,120.0758
2018-09-06,119.8960,120.2496,118.3876,118.7378
2018-09-07,118.6751,118.7436,118.5935,118.6620
2018-09-10,118.7033,120.3614,117.4654,119.1192
2018-09-11,118.7260,121.8802,118.3805,121.5265
2018-09-12,121.2993,121.5634,119.3237,119.5840
2018-09-13,120.1600,120.7599,117.2727,117.8611
2018-09-14,118.5147,119.7748,117.3837,118.6426
2018-09-17,118.3113,120.2896,117.5108,119.4811
2018-09-18,119.5640,121.1574,118.8013,120.3894
2018-09-19,120.0608,120.2876,119.6075,119.8339
2018-09-20,119.3565,120.0651,118.1144,118.8198
2018-09-21,119.0958,120.2279,118.1409,119.2715
2018-09-24,119.3417,119.9344,119.1814,119.7736
2018-09-25,119.6645,120.8519,117.6774,118.8568
2018-09-26,119.0056,119.4067,117.3735,117.7704
2018-09-27,117.6667,119.4266,114.6676,116.4086
2018-09-28,116.5737,117.8291,114.8409,116.0911
2018-10-01,116.6760,117.2709,115.8830,116.4769
2018-10-02,116.9474,119.6612,115.7572,118.4557
2018-10-03,118.1442,121.0554,117.0059,119.9002
2018-10-04,119.9642,121.0917,119.7402,120.8659
2018-10-05,121.4423,122.8172,117.8443,119.1938
2018-10-08,119.5679,119.9393,119.3970,119.7681
2018-10-09,119.4990,121.9328,118.3883,120.8099
2018-10-10,120.8916,121.0700,120.2798,120.4575
2018-10-11,120.4814,121.4730,120.2113,121.2012
2018-10-12,120.7690,122.1231,119.0723,120.4225
2018-10-15,120.6780,122.0627,118.5816,119.9581
2018-10-16,119.6457,119.7562,118.6445,118.7541
2018-10-17,118.3334,119.5620,117.9422,119.1681
2018-10-18,119.5537,122.3631,119.2633,122.0666
2018-10-19,122.1883,122.2431,121.5231,121.5777
2018-10-22,121.3932,121.7176,121.3318,121.6561
2018-10-23,121.9248,123.0286,121.5018,122.6033
2018-10-24,122.7005,122.9487,121.8394,122.0863
2018-10-25,121.8341,123.6729,121.5314,123.3665
2018-10-26,123.7246,124.6002,122.3481,123.2201
2018-10-29,122.8678,124.2304,122.4200,123.7793
2018-10-30,124.1821,124.4304,123.3778,123.6250
2018-10-31,123.6465,123.7568,122.6737,122.7832
2018-11-01,122.4933,123.6115,121.1003,122.2160
2018-11-02,121.7931,124.4239,120.7884,123.4059
2018-11-05,123.2794,125.2387,122.7205,124.6736
2018-11-06,125.3366,126.2892,124.6050,125.5562
2018-11-07,125.6722,127.0205,125.0826,126.4274
2018-11-08,126.3267,128.2184,125.5977,127.4827
2018-11-09,127.4982,128.1839,126.6482,127.3331
2018-11-12,126.8476,127.2551,126.7720,127.1794
2018-11-13,126.8698,127.0364,126.0372,126.2029
2018-11-14,126.5493,128.4346,125.5511,127.4295
2018-11-15,127.3692,128.8050,125.8738,127.3089
2018-11-16,127.6364,127.9632,126.9093,127.2350
2018-11-19,126.7558,129.1717,125.9213,128.3268
2018-11-20,128.8006,130.2731,127.9952,129.4636
2018-11-21,129.8878,130.4806,129.5730,130.1651
2018-11-22,130.1626,130.6775,129.0449,129.5574
2018-11-23,129.6497,130.0547,128.5008,128.9035
2018-11-26,129.1138,129.9679,128.7921,129.6449
2018-11-27,129.9981,130.3980,127.7433,128.1375
2018-11-28,128.1331,128.7854,126.4535,127.1005
2018-11-29,127.1625,127.6337,126.3934,126.8634
2018-11-30,126.5357,127.7833,126.2861,127.5317
2018-12-03,127.6876,127.8255,127.5602,127.6981
2018-12-04,128.0253,129.4104,124.6580,126.0215
2018-12-05,125.8716,127.5342,124.7181,126.3761
2018-12-06,126.3334,126.7235,125.6913,126.0806
2018-12-07,125.7289,126.0721,124.0015,124.3409
2018-12-10,124.0473,126.0919,122.8355,124.8719
2018-12-11,124.6770,127.4137,123.3667,126.0886
2018-12-12,126.1157,127.4062,124.2710,125.5558
2018-12-13,125.3683,126.1803,124.8966,125.7073
2018-12-14,126.1437,126.4610,124.0241,124.3369
2018-12-17,124.2158,125.5524,124.0199,125.3546
2018-12-18,125.1640,126.0641,125.1523,126.0524
2018-12-19,125.7062,126.1529,123.9215,124.3635
2018-12-20,124.4685,125.8588,123.9358,125.3225
