date,open,high,low,close
2016-12-27,148.4522,148.9641,147.6927,148.2038
2016-12-28,147.9838,153.2907,142.3104,147.6036
2016-12-29,148.4145,150.8045,146.7673,149.1492
2016-12-30,148.8470,150.2324,146.5145,147.8910
2017-01-02,146.9162,148.2018,144.7962,146.0745
2017-01-03,147.0957,147.4586,145.7463,146.1068
2017-01-04,146.7964,147.2089,145.9787,146.3901
2017-01-05,146.7797,148.5769,145.8276,147.6193
2017-01-06,147.1264,150.4768,146.1219,149.4565
2017-01-09,149.9509,154.4477,148.5579,153.0261
2017-01-10,152.1273,159.2718,149.1565,156.2210
2017-01-11,155.4686,158.0996,153.5662,156.1884
2017-01-12,156.2600,158.0016,156.0627,157.8023
2017-01-13,156.5010,163.9865,153.3374,160.7373
2017-01-16,160.5989,163.6040,158.2903,161.2855
2017-01-17,160.5839,164.8406,160.4392,164.6921
2017-01-18,164.4391,166.1547,163.0799,164.7926
2017-01-19,166.2683,166.5192,164.7756,165.0247
2017-01-20,165.4048,169.2954,159.8176,163.6673
2017-01-23,164.0940,167.6253,163.8549,167.3814
2017-01-24,167.3417,169.1605,165.4081,167.2257
2017-01-25,169.0982,172.3915,168.2494,171.5305
2017-01-26,172.5652,172.6090,168.5455,168.5883
2017-01-27,168.4842,171.5712,166.7425,169.8157
2017-01-30,170.0830,170.5352,168.9586,169.4090
2017-01-31,168.6757,173.5682,164.8413,169.7102
2017-02-01,168.9393,170.0401,166.9857,168.0809
2017-02-02,167.7121,171.2148,164.9839,168.4742
2017-02-03,167.5577,169.6547,164.1294,166.2095
2017-02-06,166.3061,169.1261,161.9462,164.7396
2017-02-07,166.3593,166.8113,159.4340,159.8684
2017-02-08,160.3842,164.1363,159.8995,163.6418
2017-02-09,164.4380,166.5428,161.2140,163.3043
2017-02-10,163.4109,166.0395,163.4005,166.0288
2017-02-13,166.3523,168.7707,166.2942,168.7119
2017-02-14,168.6080,173.5567,168.1753,173.1124
2017-02-15,172.7641,173.4893,171.7257,172.4497
2017-02-16,171.7761,171.8028,171.6489,171.6756
2017-02-17,171.0974,174.4682,166.8939,170.2479
2017-02-20,170.9853,174.9079,166.9603,170.8805
2017-02-21,169.5978,171.0673,166.5261,167.9816
2017-02-22,167.8181,171.1814,167.0979,170.4500
2017-02-23,171.3521,173.5337,170.3669,172.5416
2017-02-24,174.1511,176.1016,171.2423,173.1820
2017-02-27,173.0907,173.7446,170.9882,171.6366
2017-02-28,170.6829,170.8109,168.7124,168.8390
2017-03-01,169.2536,169.4305,165.8914,166.0651
2017-03-02,166.6906,169.9662,162.7284,165.9903
2017-03-03,164.8074,170.7986,161.1030,167.0439
2017-03-06,166.5715,167.6133,162.9654,163.9911
2017-03-07,164.7043,166.0469,160.9301,162.2528
2017-03-08,161.3400,163.4926,160.6177,162.7639
2017-03-09,164.9194,165.8320,160.6687,161.5627
2017-03-10,163.6637,165.7493,161.8807,163.9631
2017-03-13,164.3339,165.9209,163.8300,165.4137
2017-03-14,164.6690,170.7403,162.2001,168.2182
2017-03-15,168.6942,173.3556,166.2336,170.8633
2017-03-16,170.6611,173.9258,169.2102,172.4595
2017-03-17,173.6809,174.8104,171.4196,172.5417
2017-03-20,172.6452,173.1217,171.7322,172.2075
2017-03-21,171.7680,173.6071,168.3265,170.1482
2017-03-22,168.5471,173.2905,166.9639,171.6779
2017-03-23,170.2136,173.9766,168.4251,172.1676
2017-03-24,172.4709,173.6888,169.8715,171.0795
2017-03-27,169.7812,173.3913,169.0233,172.6207
2017-03-28,169.3945,172.6341,168.3757,171.6021
2017-03-29,170.2489,173.2404,168.4347,171.4138
2017-03-30,169.3419,174.4650,169.1992,174.3181
2017-03-31,174.9580,176.1373,173.2764,174.4523
2017-04-03,173.0023,177.7636,170.7190,175.4481
2017-04-04,176.6016,180.9294,173.7649,178.0692
2017-04-05,177.6557,182.1474,172.1332,176.5982
2017-04-06,178.0649,178.3473,170.4225,170.6932
2017-04-07,171.0543,174.6193,168.9707,172.5178
2017-04-10,173.9473,174.0771,171.4003,171.5283
2017-04-11,171.7023,174.7274,170.8846,173.8991
2017-04-12,173.8596,176.9239,169.6221,172.6654
2017-04-13,174.1441,175.4796,173.9680,175.3023
2017-04-14,174.9909,176.2373,174.3389,175.5831
2017-04-17,175.7337,177.8923,174.3641,176.5166
2017-04-18,175.3089,178.8583,174.2800,177.8147
2017-04-19,177.3302,178.6617,177.0550,178.3848
2017-04-20,178.0271,178.2985,175.0746,175.3419
2017-04-21,175.3524,176.6001,169.3735,170.5873
2017-04-24,171.8545,172.9147,168.4521,169.4978
2017-04-25,169.2716,169.3363,167.0594,167.1233
2017-04-26,167.4248,170.6603,163.1119,166.3261
2017-04-27,166.0712,166.2169,164.8480,164.9927
2017-04-28,164.8309,165.1133,164.2847,164.5666
2017-05-01,164.5172,168.6017,164.2356,168.3135
2017-05-02,168.0134,168.8837,164.2761,165.1315
2017-05-03,164.9362,165.8403,164.0819,164.9858
2017-05-04,164.5986,166.6675,163.7373,165.7999
2017-05-05,166.2230,168.4124,160.6958,162.8406
2017-05-08,162.6419,164.0360,162.2823,163.6742
2017-05-09,163.6248,165.8753,162.9471,165.1911
2017-05-10,164.3035,166.3047,160.5403,162.5197
2017-05-11,163.2162,165.0737,160.0782,161.9211
2017-05-12,161.8487,164.8003,160.3460,163.2843
2017-05-15,164.2688,167.1368,163.4941,166.3522
2017-05-16,166.0391,167.0825,164.7337,165.7754
2017-05-17,166.2918,168.6872,165.0082,167.3951
2017-05-18,166.3531,170.5900,165.1369,169.3518
2017-05-19,169.6383,171.7421,168.8489,170.9466
2017-05-22,170.6859,170.7724,169.3983,169.4842
2017-05-23,170.6535,173.8197,168.3912,171.5455
2017-05-24,173.2745,177.0387,171.5274,175.2714
2017-05-25,176.1834,179.5161,173.4572,176.7807
2017-05-26,177.2100,179.0340,176.0153,177.8351
2017-05-29,176.9375,177.0420,175.0754,175.1788
2017-05-30,175.4718,175.9090,174.7244,175.1608
2017-05-31,175.5057,178.4729,175.1046,178.0659
2017-06-01,177.8344,180.6574,172.6333,175.4179
2017-06-02,173.1956,176.4903,173.1884,176.4829
2017-06-05,175.9101,179.0566,174.8016,177.9353
2017-06-06,178.2564,181.1527,174.8104,177.6976
2017-06-07,176.9769,179.2896,176.2282,178.5343
2017-06-08,178.3456,178.8263,177.1184,177.5971
2017-06-09,178.4903,181.7540,174.3849,177.6329
2017-06-12,178.6393,182.6371,173.5683,177.5415
2017-06-13,177.1793,184.3218,173.9678,181.0403
2017-06-14,180.6637,186.8478,177.4399,183.5721
2017-06-15,184.6181,185.3063,179.6416,180.3138
2017-06-16,178.8990,181.9947,177.4362,180.5186
2017-06-19,178.6957,185.2353,175.4789,181.9597
2017-06-20,183.3616,186.6793,175.7425,178.9809
2017-06-21,178.3916,183.7498,175.9668,181.2857
2017-06-22,179.8761,182.8544,179.8144,182.7917
2017-06-23,181.9282,184.2733,180.9576,183.2954
2017-06-26,184.3771,186.8439,179.9734,182.4139
2017-06-27,181.3711,181.6209,177.8875,178.1328
2017-06-28,178.1977,183.0809,176.6611,181.5156
2017-06-29,181.3082,183.8776,175.0565,177.5730
2017-06-30,178.2870,183.2125,175.5833,180.4756
2017-07-03,180.2324,181.0791,178.0108,178.8511
2017-07-04,179.5914,184.1710,176.8802,181.4320
2017-07-05,182.2719,183.6959,181.8424,183.2640
2017-07-06,181.7730,189.2938,180.5147,187.9925
2017-07-07,187.9488,193.9043,183.9920,189.9063
2017-07-10,188.7141,192.8849,186.8183,190.9665
2017-07-11,189.7932,196.6736,187.0568,193.8783
2017-07-12,194.3820,195.5275,193.4878,194.6322
2017-07-13,194.0259,196.9076,192.4045,195.2758
2017-07-14,196.0912,199.0689,190.7890,193.7309
2017-07-17,193.7240,195.7115,187.7484,189.6945
2017-07-18,189.6435,190.2655,185.4265,186.0367
2017-07-19,187.5429,187.9667,184.4958,184.9136
2017-07-20,184.3766,185.1915,183.5767,184.3915
2017-07-21,185.3013,189.0997,183.9834,187.7644
2017-07-24,188.5631,191.3373,181.9943,184.7118
2017-07-25,181.7413,185.1576,180.0537,183.4542
2017-07-26,182.9575,183.9745,181.2909,182.3043
2017-07-27,182.5248,186.7411,176.7634,180.9432
2017-07-28,179.8755,183.0575,179.0296,182.2007
2017-07-31,182.7070,185.1972,181.8103,184.2927
2017-08-01,183.8014,184.8820,181.6767,182.7511
2017-08-02,180.5967,183.2229,179.7071,182.3247
2017-08-03,182.8308,185.6881,181.2995,184.1458
2017-08-04,184.6761,188.1522,180.6587,184.1243
2017-08-07,184.2854,184.3813,183.3499,183.4454
2017-08-08,184.2701,185.5528,180.6030,181.8690
2017-08-09,182.3355,185.3617,178.2611,181.2697
2017-08-10,181.7490,183.5533,180.6155,182.4157
2017-08-11,181.4986,186.0691,177.8450,182.3974
2017-08-14,182.5553,185.2609,181.0018,183.6977
2017-08-15,184.1602,185.9521,183.4168,185.2045
2017-08-16,186.1583,186.4725,186.1521,186.4663
2017-08-17,186.9122,187.6398,184.4045,185.1251
2017-08-18,184.8337,188.6575,184.5338,188.3519
2017-08-21,186.7443,190.2503,186.1521,189.6489
2017-08-22,189.6852,190.9032,189.5146,190.7317
2017-08-23,190.6556,191.2631,190.2748,190.8818
2017-08-24,189.7226,191.0922,189.2030,190.5703
2017-08-25,190.4845,191.0527,189.0544,189.6199
2017-08-28,189.8790,191.6301,185.0360,186.7583
2017-08-29,188.1380,189.2742,184.7270,185.8494
2017-08-30,184.2818,187.4936,183.2141,186.4135
2017-08-31,187.1098,189.3842,185.3709,187.6404
2017-09-01,186.0652,193.2012,184.8596,191.9574
2017-09-04,189.0631,190.1164,188.5756,189.6275
2017-09-05,190.6362,191.5756,188.3946,189.3275
2017-09-06,190.4166,192.4423,184.6347,186.6201
2017-09-07,187.3530,189.9333,183.1665,185.7243
2017-09-08,185.4184,189.2333,184.2744,188.0729
2017-09-11,185.6821,187.2691,182.2134,183.7841
2017-09-12,182.9928,183.8688,180.8177,181.6875
2017-09-13,182.0401,184.5750,181.2257,183.7530
2017-09-14,184.6041,185.9166,184.5300,185.8420
2017-09-15,187.3921,187.4011,187.1082,187.1172
2017-09-18,186.2627,187.7906,186.0376,187.5639
2017-09-19,186.8740,189.0369,185.2953,187.4534
2017-09-20,186.4432,188.9092,186.1825,188.6454
2017-09-21,187.6743,187.7089,187.5634,187.5979
2017-09-22,187.9886,190.9098,184.1970,187.1045
2017-09-25,187.0012,188.4548,185.5720,187.0254
2017-09-26,186.7088,191.0118,185.8194,190.1062
2017-09-27,190.8095,192.5097,185.5455,187.2136
2017-09-28,185.6954,190.6065,184.6133,189.5023
2017-09-29,189.2770,190.6904,183.3429,184.7223
2017-10-02,185.4904,188.8656,185.4377,188.8120
2017-10-03,189.5337,190.1469,185.7897,186.3927
2017-10-04,185.6686,188.4035,184.9479,187.6749
2017-10-05,188.3575,189.8624,185.4270,186.9204
2017-10-06,186.9358,189.1590,186.4359,188.6545
2017-10-09,188.5490,190.8124,187.3555,189.6121
2017-10-10,189.4393,193.9978,187.2485,191.7799
2017-10-11,193.4084,194.2363,190.3616,191.1799
2017-10-12,190.8871,192.7041,189.6736,191.4867
2017-10-13,191.4234,192.8728,190.9749,192.4219
2017-10-16,192.0496,193.7728,189.2096,190.9227
2017-10-17,192.2249,193.6201,188.7768,190.1570
2017-10-18,189.5751,197.4223,186.8459,194.6205
2017-10-19,195.0981,195.2324,192.1119,192.2442
2017-10-20,192.7448,194.0735,191.4634,192.7918
2017-10-23,194.1341,198.8936,191.3412,196.0729
2017-10-24,195.6590,199.2189,194.0569,197.6009
2017-10-25,197.3021,201.0742,196.8421,200.6065
2017-10-26,201.0176,202.0595,193.9535,194.9641
2017-10-27,195.9701,196.4071,195.3998,195.8366
2017-10-30,196.1843,197.8795,192.6200,194.2989
2017-10-31,195.0126,203.4174,193.1509,201.4938
2017-11-01,201.4674,201.5615,200.5295,200.6231
2017-11-02,199.4327,202.4655,199.2033,202.2328
2017-11-03,203.2382,209.5274,201.0047,207.2498
2017-11-06,207.4038,208.4473,204.4263,205.4600
2017-11-07,206.4378,217.5230,199.5857,210.5349
2017-11-08,210.9277,211.4678,210.1437,210.6832
2017-11-09,211.4185,211.4490,211.1431,211.1735
2017-11-10,210.3867,211.0612,210.2973,210.9715
2017-11-13,210.4046,212.2041,206.9561,208.7414
2017-11-14,208.7937,215.7178,200.4519,207.3273
2017-11-15,207.2610,210.4950,203.1840,206.4046
2017-11-16,204.9081,210.8974,204.0290,209.9965
2017-11-17,209.0865,209.8612,207.7834,208.5561
2017-11-20,208.2925,211.4394,207.6583,210.7976
2017-11-21,210.0152,220.9297,205.1259,215.9034
2017-11-22,216.3964,219.2487,213.0828,215.9289
2017-11-23,216.6652,221.1073,216.1033,220.5354
2017-11-24,222.0722,222.3962,217.5643,217.8822
2017-11-27,217.2797,227.6993,213.1908,223.4935
2017-11-28,224.4036,227.7382,222.7434,226.0656
2017-11-29,227.1597,229.1611,226.4307,228.4280
2017-11-30,228.1187,231.5481,223.1362,226.5419
2017-12-01,226.6761,229.3476,219.2461,221.8608
2017-12-04,221.1877,223.4607,220.0773,222.3445
2017-12-05,221.8010,224.1425,219.6214,221.9613
2017-12-06,224.3889,225.6288,219.0967,220.3141
2017-12-07,218.6424,219.0582,216.2355,216.6475
2017-12-08,217.9599,218.4301,215.7801,216.2466
2017-12-11,216.7211,219.1493,213.5871,216.0074
2017-12-12,216.2854,221.0128,214.4917,219.1950
2017-12-13,217.1123,217.1309,216.5328,216.5513
2017-12-14,216.0988,222.0451,214.1839,220.0948
2017-12-15,220.1593,227.8365,214.9752,222.5951
2017-12-18,224.1226,224.8893,216.6170,217.3606
2017-12-19,217.8125,224.0182,215.2457,221.4090
2017-12-20,220.3883,229.9813,219.2129,228.7613
2017-12-21,229.0108,233.8355,225.7908,230.5932
2017-12-22,230.5176,230.8148,225.6349,225.9262
2017-12-25,226.0424,228.4953,225.6752,228.1247
2017-12-26,226.8954,233.9506,224.4010,231.4066
2017-12-27,229.8705,233.3751,225.1216,228.6070
2017-12-28,228.0410,234.2067,216.7991,222.8237
2017-12-29,223.6506,224.7824,218.2125,219.3224
2018-01-01,220.6932,221.4504,217.8287,218.5787
2018-01-02,219.1888,219.1972,215.4428,215.4510
2018-01-03,214.4755,220.2965,214.0734,219.8843
2018-01-04,219.3775,229.0127,216.9122,226.4678
2018-01-05,225.9345,228.1515,220.7094,222.8966
2018-01-08,222.2294,224.5709,220.9895,223.3249
2018-01-09,223.4433,226.4979,218.7201,221.7515
2018-01-10,222.8438,226.7477,220.9143,224.8013
2018-01-11,224.8717,227.0188,221.7703,223.9082
2018-01-12,223.7691,226.7264,222.4359,225.3836
2018-01-15,224.2581,227.4116,222.4676,225.6103
2018-01-16,226.6403,227.4570,224.5866,225.3988
2018-01-17,225.8788,230.8418,225.5845,230.5415
2018-01-18,229.6004,231.3937,224.4704,226.2374
2018-01-19,227.6781,228.6619,224.4275,225.4015
2018-01-22,226.1113,233.4249,220.8107,228.0782
2018-01-23,229.9732,230.2915,226.0061,226.3193
2018-01-24,227.8997,228.8990,226.3961,227.3932
2018-01-25,226.5354,229.1363,225.8830,228.4783
2018-01-26,228.4080,230.8981,226.1598,228.6476
2018-01-29,228.5453,229.8868,226.4679,227.8052
2018-01-30,229.9355,239.6149,225.0496,234.6292
2018-01-31,234.5857,237.3965,230.9103,233.7107
2018-02-01,234.1644,237.2359,231.1395,234.2105
2018-02-02,234.6401,236.2780,234.4546,236.0914
2018-02-05,237.6713,246.1143,236.0919,244.4896
2018-02-06,243.5631,247.3814,235.3743,239.1230
2018-02-07,241.5401,246.4051,240.1556,245.0008
2018-02-08,244.1288,244.9863,243.8016,244.6584
2018-02-09,245.5492,245.6938,241.0266,241.1687
2018-02-12,242.9723,244.3598,240.7377,242.1203
2018-02-13,240.6886,244.5280,239.5411,243.3677
2018-02-14,244.2496,244.8352,241.5779,242.1585
2018-02-15,241.5426,250.1488,239.1404,247.6855
2018-02-16,248.5756,251.2924,243.1734,245.8605
2018-02-19,247.0626,252.1961,246.5301,251.6537
2018-02-20,252.9293,253.9551,251.6659,252.6907
2018-02-21,252.5799,253.6521,248.2675,249.3259
2018-02-22,250.2694,253.2069,249.6960,252.6281
2018-02-23,251.2924,255.7692,250.1839,254.6460
2018-02-26,255.3180,257.4917,251.0733,253.2293
2018-02-27,252.7522,254.4705,252.6705,254.3882
2018-02-28,253.5559,258.0166,252.8262,257.2762
2018-03-01,258.3069,259.2088,256.0926,256.9898
2018-03-02,255.0132,263.3113,251.1603,259.3922
2018-03-05,257.5438,259.8307,253.7836,256.0573
2018-03-06,257.4876,258.2129,256.3925,257.1168
2018-03-07,258.2948,258.9805,255.4082,256.0881
2018-03-08,254.0914,258.1042,250.5546,254.5609
2018-03-09,255.1028,259.5146,245.6594,249.9827
2018-03-12,248.1018,251.8680,246.9655,250.7197
2018-03-13,249.7708,257.0995,247.4011,254.6832
2018-03-14,255.6241,258.7298,251.9719,255.0709
2018-03-15,252.7682,254.6341,250.6691,252.5332
2018-03-16,253.2123,255.2085,244.0068,245.9458
2018-03-19,247.2729,248.7002,245.0698,246.4926
2018-03-20,245.1462,248.7702,240.2539,243.8589
2018-03-21,243.1381,243.7447,241.2515,241.8549
2018-03-22,242.8088,245.4915,241.1756,243.8512
2018-03-23,244.8944,250.6014,241.6749,247.3497
2018-03-26,246.7118,248.9730,242.5705,244.8143
2018-03-27,245.6017,251.9532,241.1937,247.5110
2018-03-28,245.4186,250.6391,243.4454,248.6399
2018-03-29,249.0958,251.0664,249.0012,250.9711
2018-03-30,251.4285,252.3905,247.7512,248.7027
2018-04-02,247.1541,249.4194,244.6133,246.8760
2018-04-03,247.1927,248.3925,241.9461,243.1262
2018-04-04,245.5906,247.4370,241.7867,243.6183
2018-04-05,243.3952,252.2680,239.6127,248.4075
2018-04-06,246.9114,253.9279,246.3626,253.3647
2018-04-09,253.1487,258.4631,244.1985,249.4349
2018-04-10,250.0174,259.0730,246.7254,255.7062
2018-04-11,255.1775,256.4829,253.6701,254.9744
2018-04-12,256.4788,258.7670,251.5152,253.7794
2018-04-13,257.1958,259.0077,252.8752,254.6693
2018-04-16,254.2976,257.2577,252.4902,255.4422
2018-04-17,255.2679,255.3532,254.4016,254.4866
2018-04-18,252.6271,256.2630,244.5071,248.0776
2018-04-19,247.6414,257.3208,238.9536,248.5994
2018-04-20,249.1666,250.3377,246.4746,247.6385
2018-04-23,248.6857,248.6918,248.6541,248.6602
2018-04-24,249.3377,250.5180,243.5979,244.7565
2018-04-25,245.2701,247.7127,237.2528,239.6393
2018-04-26,238.5239,242.4621,237.9842,241.9147
2018-04-27,243.0246,248.0241,241.3637,246.3406
2018-04-30,245.2623,246.9170,241.3880,243.0276
2018-05-01,240.1960,242.8943,239.6964,242.3901
2018-05-02,241.2124,244.4916,237.6582,240.9336
2018-05-03,242.1009,243.2782,234.5823,235.7287
2018-05-04,236.1195,236.2455,232.2734,232.3974
2018-05-07,232.4718,239.6788,231.6412,238.8255
2018-05-08,239.6532,242.4737,234.5155,237.3084
2018-05-09,236.5416,237.1464,234.8684,235.4704
2018-05-10,235.0477,238.5867,231.7483,235.2839
2018-05-11,237.2449,237.5834,235.3913,235.7276
2018-05-14,235.9849,240.0136,229.0427,233.0207
2018-05-15,233.7420,235.2152,231.2354,232.7020
2018-05-16,231.6544,237.4347,231.1208,236.8890
2018-05-17,239.0481,243.7288,229.1678,233.7447
2018-05-18,233.2382,233.4855,228.8122,229.0551
2018-05-21,227.6388,232.3054,227.2580,231.9176
2018-05-22,230.8450,238.9005,225.2104,233.2082
2018-05-23,230.7974,236.4376,225.9966,231.6197
2018-05-24,233.5553,233.8861,232.4461,232.7758
2018-05-25,231.6758,233.6155,228.7105,230.6415
2018-05-28,231.1933,234.9198,229.2515,232.9631
2018-05-29,233.2071,236.9310,231.3818,235.0911
2018-05-30,236.0217,239.0151,227.3906,230.3116
2018-05-31,228.3229,232.9300,226.6649,231.2507
2018-06-01,230.7861,235.6165,227.9728,232.7789
2018-06-04,231.8228,233.4666,226.5192,228.1369
2018-06-05,228.1570,234.1059,226.6066,232.5258
2018-06-06,232.4894,232.7080,229.9505,230.1669
2018-06-07,229.4389,232.7813,227.9960,231.3265
2018-06-08,231.7078,233.5994,227.0081,228.8766
2018-06-11,230.4201,234.8678,227.4928,231.9215
2018-06-12,231.3911,235.4480,222.7966,226.7724
2018-06-13,228.2906,230.1478,221.7716,223.5905
2018-06-14,223.0349,224.4223,221.1683,222.5527
2018-06-15,223.1568,226.3793,220.4060,223.6228
2018-06-18,224.5884,226.5203,223.9548,225.8831
2018-06-19,227.3740,232.0156,218.1151,222.6605
2018-06-20,223.4321,228.8501,220.6981,226.0837
2018-06-21,224.8066,231.3513,223.8370,230.3577
2018-06-22,229.6541,232.5356,225.1756,228.0367
2018-06-25,227.0256,228.4088,226.0094,227.3910
2018-06-26,226.6965,227.3696,221.1422,221.8007
2018-06-27,221.0285,225.5385,220.5303,225.0313
2018-06-28,227.3400,227.4940,226.8952,227.0490
2018-06-29,228.3423,234.1362,224.4419,230.2040
2018-07-02,231.6243,237.6248,228.5532,234.5154
2018-07-03,233.1208,236.5325,233.0632,236.4741
2018-07-04,236.8612,246.6821,234.5584,244.3070
2018-07-05,245.8599,247.5210,240.0837,241.7167
2018-07-06,242.3014,243.0932,238.0219,238.8023
2018-07-09,240.2637,242.8986,237.2975,239.9287
2018-07-10,240.4578,240.9067,237.8094,238.2542
2018-07-11,239.0786,244.7897,238.5643,244.2643
2018-07-12,242.8327,243.1334,242.3045,242.6049
2018-07-13,241.9807,243.7542,239.3786,241.1459
2018-07-16,239.6605,246.8468,238.9296,246.0963
2018-07-17,243.9580,245.3124,242.4539,243.8075
2018-07-18,245.6607,247.7236,242.0147,244.0642
2018-07-19,242.2722,243.7466,241.6925,243.1647
2018-07-20,242.8083,246.5753,241.1642,244.9169
2018-07-23,245.1087,246.5122,244.7778,246.1799
2018-07-24,245.1722,249.2167,241.0212,245.0639
2018-07-25,246.4333,247.2041,243.5904,244.3548
2018-07-26,243.3194,245.7291,238.9297,241.3195
2018-07-27,241.1318,248.2487,236.4538,243.5243
2018-07-30,242.3423,244.7435,238.9823,241.3739
2018-07-31,242.6478,242.9353,240.2715,240.5566
2018-08-01,239.9502,245.8885,239.4215,245.3479
2018-08-02,245.2879,246.5905,240.2268,241.5093
2018-08-03,241.3140,243.4734,237.7237,239.8702
2018-08-06,240.8646,243.9195,237.1755,240.2222
2018-08-07,240.6911,242.0348,238.7935,240.1341
2018-08-08,240.6248,241.1551,236.9617,237.4851
2018-08-09,238.9375,239.6937,238.2590,239.0151
2018-08-10,238.9557,242.2654,238.7248,242.0315
2018-08-13,240.3805,243.1088,240.0521,242.7771
2018-08-14,241.5523,246.8024,236.1865,241.4340
2018-08-15,241.5247,246.0581,241.0914,245.6174
2018-08-16,244.5653,247.7227,238.7018,241.8238
2018-08-17,245.2233,246.0393,241.5919,242.3985
2018-08-20,242.7287,244.4813,241.4414,243.1915
2018-08-21,242.0742,249.3153,240.5490,247.7543
2018-08-22,246.6341,249.5090,241.7719,244.6233
2018-08-23,244.3431,244.6628,244.1547,244.4743
2018-08-24,242.8951,254.8465,239.6084,251.4441
2018-08-27,251.9468,253.7511,244.2143,245.9758
2018-08-28,243.8804,252.6319,241.6491,250.3415
2018-08-29,249.9274,251.7910,248.6447,250.5054
2018-08-30,252.7030,255.3291,246.5917,249.1812
2018-08-31,249.7962,251.4596,247.3144,248.9723
2018-09-03,249.0739,257.6134,247.2131,255.7031
2018-09-04,253.2679,261.8983,251.7219,260.3093
2018-09-05,260.0497,264.2015,255.3124,259.4547
2018-09-06,259.3076,266.5713,255.7135,262.9270
2018-09-07,263.7992,265.2077,263.0022,264.4088
2018-09-10,265.5837,267.9538,260.6289,262.9757
2018-09-11,263.6350,268.4759,261.4753,266.2945
2018-09-12,266.3513,268.2985,258.9243,260.8312
2018-09-13,260.5049,263.1832,257.2357,259.9079
2018-09-14,260.1743,268.0120,255.6312,263.4124
2018-09-17,262.5458,266.2429,261.8135,265.5025
2018-09-18,267.1605,267.6714,266.2287,266.7388
2018-09-19,268.7398,272.2397,264.5633,268.0543
2018-09-20,267.1818,271.2135,256.9720,260.9090
2018-09-21,260.9338,265.2589,257.0894,261.4075
2018-09-24,258.8947,266.4656,255.9870,263.5062
2018-09-25,263.2285,263.5051,263.0467,263.3232
2018-09-26,263.2135,265.9197,262.2764,264.9763
2018-09-27,266.1266,267.7211,258.9258,260.4866
2018-09-28,258.9945,260.8557,257.5628,259.4216
2018-10-01,258.7138,260.7028,257.0633,259.0502
2018-10-02,259.9540,265.7132,259.7138,265.4679
2018-10-03,265.7591,269.6671,259.3222,263.1924
2018-10-04,262.0813,266.2229,257.9104,262.0516
2018-10-05,265.7086,266.4607,258.1823,258.9152
2018-10-08,259.2805,266.4593,254.1035,261.2432
2018-10-09,260.5289,262.9800,258.8377,261.2839
2018-10-10,261.0689,264.2659,259.4113,262.5985
2018-10-11,261.7721,270.7428,256.8096,265.7057
2018-10-12,266.5539,267.2590,263.0753,263.7731
2018-10-15,262.8694,263.0190,262.0278,262.1771
2018-10-16,264.0765,270.3270,252.9977,259.1312
2018-10-17,259.3927,262.5290,257.1315,260.2603
2018-10-18,259.4043,270.4660,257.4001,268.3923
2018-10-19,267.9166,269.8892,267.2468,269.2162
2018-10-22,271.8543,274.9030,267.0894,270.1186
2018-10-23,271.9576,276.4050,270.7467,275.1798
2018-10-24,276.1551,283.4984,268.5746,275.9114
2018-10-25,276.1445,278.6579,271.1352,273.6257
2018-10-26,275.1257,280.8826,272.3357,278.0629
2018-10-29,279.8035,282.0566,271.6031,273.8079
2018-10-30,275.2554,280.8065,265.8137,271.2847
2018-10-31,272.1041,272.2499,268.6736,268.8176
2018-11-01,267.9074,272.7524,267.7020,272.5434
2018-11-02,272.5849,279.7383,269.6270,276.7353
2018-11-05,276.8249,280.7197,272.9705,276.8647
2018-11-06,279.0721,279.3435,276.5981,276.8673
2018-11-07,275.0557,275.8293,273.3089,274.0797
2018-11-08,274.2632,277.7376,267.7114,271.1462
2018-11-09,272.5677,273.4058,269.3251,270.1557
2018-11-12,270.7591,272.7387,269.6482,271.6242
2018-11-13,271.8418,273.8097,268.9194,270.8804
2018-11-14,275.1705,276.2768,272.5046,273.6046
2018-11-15,273.6470,276.2005,267.3585,269.8768
2018-11-16,268.9140,276.0958,266.1099,273.2465
2018-11-19,274.3675,280.7996,262.0204,268.3105
2018-11-20,266.3739,274.6968,262.9920,271.2530
2018-11-21,273.4087,276.2686,268.6094,271.4487
2018-11-22,273.5876,273.6494,268.0176,268.0781
2018-11-23,269.3878,272.7990,267.4528,270.8535
2018-11-26,268.9999,275.7473,266.1477,272.8543
2018-11-27,273.1604,274.0419,272.0612,272.9420
2018-11-28,274.9539,275.6312,274.3684,275.0456
2018-11-29,274.5868,278.4476,273.5466,277.3967
2018-11-30,278.0497,279.2665,277.2213,278.4370
2018-12-03,275.7377,282.7760,273.5040,280.5037
2018-12-04,281.4441,281.7641,277.2500,277.5656
2018-12-05,279.6909,284.6012,272.0782,276.9402
2018-12-06,275.8210,276.6520,275.2579,276.0884
2018-12-07,275.8455,276.1751,269.8045,270.1273
2018-12-10,271.2670,276.2563,267.3601,272.3340
2018-12-11,273.9250,275.1234,267.3066,268.4813
2018-12-12,268.5281,275.3577,266.2110,273.0020
2018-12-13,274.7487,276.3373,269.5727,271.1404
2018-12-14,270.7698,277.4149,266.3220,272.9316
2018-12-17,272.8026,278.4563,268.6213,274.2528
2018-12-18,273.9759,276.8730,272.9614,275.8515
2018-12-19,273.6699,275.4559,273.4001,275.1847
2018-12-20,273.8997,283.9998,271.8168,281.8564
